K,seed,epoch,classifier_score,embedding_score,train_loss,train_accuracy,test_accuracy
79,4,1200,0.493058702202962,0.45385450144325923,8.817065690891468e-07,1.0,1.0
79,4,1250,0.5119973813231872,0.45801349716448975,8.167800729097507e-07,1.0,1.0
79,4,1300,0.5309709938142655,0.46000217434184143,7.796363661327632e-07,1.0,1.0
79,4,1350,0.546974808479258,0.4606559456964895,7.593587270093849e-07,1.0,1.0
79,4,1400,0.5548174162552363,0.4608083892658088,7.481146440113662e-07,1.0,1.0
79,4,1450,0.5547681491443344,0.4601397424992552,7.399544870168029e-07,1.0,1.0
79,4,1500,0.5520141656510816,0.4583340354005297,7.330770586122526e-07,1.0,1.0
79,4,1550,0.5511341235749339,0.45601142685756274,7.26772725556657e-07,1.0,1.0
79,4,1600,0.5515487484557358,0.4533958832253668,7.209869181679096e-07,1.0,1.0
79,4,1650,0.5527520773219868,0.45085582588590045,7.136454769351985e-07,1.0,1.0
79,4,1700,0.5541206722816739,0.44867976735517684,7.07040953784599e-07,1.0,1.0
79,4,1750,0.555596013655444,0.44709988147108104,6.994811769800435e-07,1.0,1.0
79,4,1800,0.557275194409567,0.445709350081097,6.923308433215425e-07,1.0,1.0
79,4,1850,0.55892397303635,0.4443525642814202,6.843889650554047e-07,1.0,1.0
79,4,1900,0.5596575311421117,0.4429935092256555,6.772386313969037e-07,1.0,1.0
79,4,1950,0.5593852974241553,0.4418383259748523,6.696788545923482e-07,1.0,1.0
79,4,2000,0.5580359606316967,0.44067133530467045,6.616006089643633e-07,1.0,1.0
79,4,2050,0.5528474176301873,0.43952980988696827,6.551870797011361e-07,1.0,1.0
79,4,2100,0.5240238364506526,0.4383153747579773,6.471634037552576e-07,1.0,1.0
79,4,2150,0.48327070612316986,0.4370324423815604,6.411592607946659e-07,1.0,1.0
79,4,2200,0.49208316599957125,0.4357822489054983,6.34008870292746e-07,1.0,1.0
79,4,2250,0.49563198486440974,0.4343720316571241,6.270495305216173e-07,1.0,1.0
79,4,2300,0.4959356081282533,0.4327482294802356,6.198718551786442e-07,1.0,1.0
79,4,2350,0.4902479368995756,0.4308525293850745,6.135402372819954e-07,1.0,1.0
79,4,2400,0.49823922849822144,0.4287653516202521,6.089279622756294e-07,1.0,1.0
79,4,2450,0.4920300208076755,0.42652489968240725,6.016138627273904e-07,1.0,1.0
79,4,2500,0.4754616216357062,0.42398726295081857,5.965376317362825e-07,1.0,1.0
79,4,2550,0.47549404335212003,0.4210901204964472,5.898239123780513e-07,1.0,1.0
79,4,2600,0.4720432829154158,0.41769387474852315,5.846385420227307e-07,1.0,1.0
79,4,2650,0.47383569360742167,0.41292553218487477,5.791802664134593e-07,1.0,1.0
79,4,2700,0.4842365021840993,0.40614708592557447,5.737219339607691e-07,1.0,1.0
79,4,2750,0.49334890347786264,0.39842658489143956,5.684273673978169e-07,1.0,1.0
79,4,2800,0.5012797680148904,0.3914724658884158,5.632692818835494e-07,1.0,1.0
79,4,2850,0.5078951747446963,0.38547594251505696,5.580020570050692e-07,1.0,1.0
79,4,2900,0.5160596995769141,0.38031217795875505,5.52543724552379e-07,1.0,1.0
79,4,2950,0.5189029443894507,0.3756543569464117,5.499510393747187e-07,1.0,1.0
79,4,3000,0.511580810632935,0.37120565570410924,5.432100351754343e-07,1.0,1.0
79,4,3050,0.5038412767499328,0.36673228526598556,5.397712925514497e-07,1.0,1.0
79,4,3100,0.5133279083271187,0.3618013690604497,5.362779802453588e-07,1.0,1.0
79,4,3150,0.5208735623509472,0.35600647770644006,5.328392944647931e-07,1.0,1.0
79,4,3200,0.5257763792301916,0.3493095711673559,5.280632535686891e-07,1.0,1.0
79,4,3250,0.5289814857747245,0.3419684275418952,5.230689339441597e-07,1.0,1.0
79,4,3300,0.5306758382136181,0.345479860437495,5.198758117330726e-07,1.0,1.0
79,4,3350,0.5313448186069012,0.35026027800029585,5.167099743630388e-07,1.0,1.0
79,4,3400,0.5315297597354777,0.35453802578981786,5.136806180416897e-07,1.0,1.0
79,4,3450,0.5315433048797478,0.35788425611512553,5.10214590576652e-07,1.0,1.0
79,4,3500,0.5315978749414095,0.3627416992416518,5.059571321908152e-07,1.0,1.0
79,4,3550,0.5318176386949998,0.36948953864437545,5.015631927562936e-07,1.0,1.0
79,4,3600,0.532222739423396,0.37587235486611104,4.990797037862649e-07,1.0,1.0
79,4,3650,0.5326498195735463,0.3820434915835508,4.960503474649158e-07,1.0,1.0
79,4,3700,0.5330799102199475,0.3881167049476052,4.943036628901609e-07,1.0,1.0
79,4,3750,0.5335252276243353,0.3941294752028094,4.910559709969675e-07,1.0,1.0
79,4,3800,0.5338994674904374,0.40018976290321884,4.870441330240283e-07,1.0,1.0
79,4,3850,0.5340538012359083,0.40635337943015065,4.844241630053148e-07,1.0,1.0
79,4,3900,0.5338197764413919,0.41268456473501675,4.798664576810552e-07,1.0,1.0
79,4,3950,0.5333397030439907,0.41957909077489297,4.791568812834157e-07,1.0,1.0
79,4,4000,0.5327594582692005,0.42731418182773284,4.7500856226179167e-07,1.0,1.0
79,4,4050,0.532385943568498,0.4368202340578071,4.742989858641522e-07,1.0,1.0
79,4,4100,0.5321572335768255,0.44875245747048337,4.705873379862169e-07,1.0,1.0
79,4,4150,0.5319560920035329,0.4568641542468627,4.679673679675034e-07,1.0,1.0
79,4,4200,0.5356029670832382,0.46122848971575003,4.645013405024656e-07,1.0,1.0
79,4,4250,0.5395001964610653,0.4653118921916755,4.6155386712598556e-07,1.0,1.0
79,4,4300,0.5435933320693604,0.46952377414748603,4.598072109729401e-07,1.0,1.0
79,4,4350,0.5476293045782218,0.4736516010597711,4.5947970761517354e-07,1.0,1.0
79,4,4400,0.551436121387695,0.47742934312726387,4.5571349005513184e-07,1.0,1.0
79,4,4450,0.5549331549489525,0.48072869865462514,4.5344827981352864e-07,1.0,1.0
79,4,4500,0.5577563894484179,0.48351373126629765,4.5134683546166343e-07,1.0,1.0
79,4,4550,0.559944734484145,0.48585705965874587,4.476897856875439e-07,1.0,1.0
79,4,4600,0.5612874255279463,0.48774953591051723,4.489452010147943e-07,1.0,1.0
79,4,4650,0.5619775720150947,0.4893498336350932,4.447696255738265e-07,1.0,1.0
79,4,4700,0.5622885212505833,0.49068987236558886,4.4269546606301446e-07,1.0,1.0
79,4,4750,0.5621914198333926,0.4918436566652136,4.401573505674605e-07,1.0,1.0
79,4,4800,0.5618053709705362,0.4928401080028711,4.376465199129598e-07,1.0,1.0
79,4,4850,0.5610701413464655,0.49368309374434155,4.354086229341192e-07,1.0,1.0
79,4,4900,0.5601828322248313,0.4944018258953707,4.337165648848895e-07,1.0,1.0
79,4,4950,0.5593373599760615,0.49503113398681065,4.314513546432863e-07,1.0,1.0
79,4,5000,0.5585998270985361,0.4955697614878853,4.2967741364918766e-07,1.0,1.0
79,4,5050,0.5577346401365864,0.4960405611427032,4.2910428987852356e-07,1.0,1.0
79,4,5100,0.556698595438778,0.4964316877551247,4.2708472847152734e-07,1.0,1.0
79,4,5150,0.5556490043627085,0.4967559933936798,4.2490140117479314e-07,1.0,1.0
79,4,5200,0.5543779756204139,0.49701252748894803,4.219812126393663e-07,1.0,1.0
79,4,5250,0.5527214963657391,0.4971997764351044,4.196887175567099e-07,1.0,1.0
79,4,5300,0.5509117015831643,0.4973187019379983,4.178601784587954e-07,1.0,1.0
79,4,5350,0.5521312980815204,0.49737749035440865,4.164956237673323e-07,1.0,1.0
79,4,5400,0.5547687145973352,0.4973713532303427,4.149673031861312e-07,1.0,1.0
79,4,5450,0.5573650590092984,0.4973030723564823,4.115558454031998e-07,1.0,1.0
79,4,5500,0.56013707366786,0.49716962385363606,4.1229273506360187e-07,1.0,1.0
79,4,5550,0.562911127052897,0.4969783210948802,4.098365025129169e-07,1.0,1.0
79,4,5600,0.565698077785372,0.4967364213434996,4.078715107880271e-07,1.0,1.0
79,4,5650,0.5685049961121486,0.49643181772996137,4.0639775988893234e-07,1.0,1.0
79,4,5700,0.57123477310867,0.49606891646878254,4.050604900385224e-07,1.0,1.0
79,4,5750,0.5740879363822532,0.4956587056321423,4.0263154232889065e-07,1.0,1.0
79,4,5800,0.5768770285156549,0.4951945087724165,4.011305065887427e-07,1.0,1.0
79,4,5850,0.5796224119625152,0.4946925270810306,3.984286536251602e-07,1.0,1.0
79,4,5900,0.5820809310571087,0.49416179278072747,3.9706407051198767e-07,1.0,1.0
79,4,5950,0.5844426244942827,0.493613438863737,3.961907282246102e-07,1.0,1.0
79,4,6000,0.5865096599280124,0.4930637163727416,3.951536484692042e-07,1.0,1.0
79,4,6050,0.5884005082771243,0.4925165469553242,3.9327053968918335e-07,1.0,1.0
79,4,6100,0.5900151947676358,0.4919605125964279,3.931886851660238e-07,1.0,1.0
79,4,6150,0.5914283533221909,0.49141721045433995,3.8942243918427266e-07,1.0,1.0
79,4,6200,0.5926986672867559,0.49089426239299216,3.8953160697019484e-07,1.0,1.0
79,4,6250,0.5937457097616884,0.49039524723012573,3.8685703884766554e-07,1.0,1.0
79,4,6300,0.5945517900586137,0.48992053332457186,3.8453725892395596e-07,1.0,1.0
79,4,6350,0.595183720437711,0.48947273308501305,3.832545587556524e-07,1.0,1.0
79,4,6400,0.5957285791081823,0.48905559937609966,3.8134416513457836e-07,1.0,1.0
79,4,6450,0.5961558404857595,0.4886652697344541,3.8131688029352517e-07,1.0,1.0
79,4,6500,0.5963639606711053,0.4882965288013794,3.7913355299679097e-07,1.0,1.0
79,4,6550,0.5965015148805161,0.48796630312255374,3.788333344800776e-07,1.0,1.0
79,4,6600,0.596383512342526,0.4876551496443943,3.7645898487426166e-07,1.0,1.0
79,4,6650,0.5958275182742137,0.4873690606646767,3.760495985716261e-07,1.0,1.0
79,4,6700,0.5948771228525357,0.48710863070951776,3.741119201094989e-07,1.0,1.0
79,4,6750,0.5928874231293295,0.4868644277168058,3.7113713347025623e-07,1.0,1.0
79,4,6800,0.5891536971553684,0.48664776354304984,3.713554690421006e-07,1.0,1.0
79,4,6850,0.5830825981543155,0.4864468956523717,3.7105525052538724e-07,1.0,1.0
79,4,6900,0.5756991020678431,0.48626770864891705,3.6944507542102656e-07,1.0,1.0
79,4,6950,0.5803677318195352,0.48609984678925133,3.6709798223455437e-07,1.0,1.0
79,4,7000,0.5893484904177708,0.48594738815220445,3.681350619899604e-07,1.0,1.0
79,4,7050,0.5994065275209673,0.4858067060194251,3.6450529705689405e-07,1.0,1.0
79,4,7100,0.6114896444010538,0.48567258257615464,3.6395945812728314e-07,1.0,1.0
79,4,7150,0.6260665477336514,0.48554335653755754,3.6131220326751645e-07,1.0,1.0
79,4,7200,0.6435920845454888,0.48540842036348536,3.608209340200119e-07,1.0,1.0
79,4,7250,0.6644100474610823,0.4852776714270529,3.5910159112972906e-07,1.0,1.0
79,4,7300,0.6887606670401363,0.48515555030189295,3.582282488423516e-07,1.0,1.0
79,4,7350,0.7159848227003988,0.48504769233473644,3.5637242490338394e-07,1.0,1.0
79,4,7400,0.74599045445664,0.484958475562319,3.571365994048392e-07,1.0,1.0
79,4,7450,0.78092419476692,0.4848762949217911,3.5489870242599864e-07,1.0,1.0
79,4,7500,0.8253847079293168,0.4847989657063987,3.5367057193980145e-07,1.0,1.0
79,4,7550,0.8755297678655602,0.4847232945507201,3.5364328709874826e-07,1.0,1.0
79,4,7600,0.9059431000437073,0.48465023315579037,3.5165101053280523e-07,1.0,1.0
79,4,7650,0.9231830051533003,0.48458405030450136,3.499862089029193e-07,1.0,1.0
79,4,7700,0.9366576353509447,0.4845206080182834,3.49467683236071e-07,1.0,1.0
79,4,7750,0.947502354402303,0.48446457696117734,3.4813038496395166e-07,1.0,1.0
79,4,7800,0.9559532247078363,0.48441268695486744,3.467112321686727e-07,1.0,1.0
79,4,7850,0.9626757279149536,0.4843699744026856,3.448827214924677e-07,1.0,1.0
79,4,7900,0.9679868658338214,0.4843323643004943,3.4499188927838986e-07,1.0,1.0
79,4,7950,0.9722778303265159,0.48429796735903546,3.430814672356064e-07,1.0,1.0
79,4,8000,0.9758082948553272,0.48425795376125336,3.4332708764850395e-07,1.0,1.0
79,4,8050,0.978702406507416,0.48421848377250354,3.4168959928138065e-07,1.0,1.0
79,4,8100,0.9811315810411114,0.48417651315167537,3.392060818896425e-07,1.0,1.0
79,4,8150,0.9831616703999899,0.4841368475968488,3.3997022796938836e-07,1.0,1.0
79,4,8200,0.9849011885530665,0.48409241561497424,3.388240088497696e-07,1.0,1.0
79,4,8250,0.9863818542766385,0.484043695497837,3.383600528650277e-07,1.0,1.0
79,4,8300,0.9876435650924654,0.483995669511047,3.377323309905478e-07,1.0,1.0
79,4,8350,0.9887238090019609,0.48395035225498395,3.35303383280916e-07,1.0,1.0
79,4,8400,0.9896501629607969,0.48390567217454833,3.354125510668382e-07,1.0,1.0
79,4,8450,0.9904702711750744,0.48386415590597825,3.32274026959567e-07,1.0,1.0
79,4,8500,0.9912128723815643,0.4838303508709732,3.32355909904436e-07,1.0,1.0
79,4,8550,0.9918659766035919,0.48380614722542614,3.316463335067965e-07,1.0,1.0
79,4,8600,0.9924489645793971,0.48378158733496296,3.300361299807264e-07,1.0,1.0
79,4,8650,0.9929630863617155,0.48419407542288884,3.2929926874203375e-07,1.0,1.0
79,4,8700,0.9934324821970889,0.4846424893425544,3.2820759088281193e-07,1.0,1.0
79,4,8750,0.9938458757705053,0.4850904779445953,3.26870321032402e-07,1.0,1.0
79,4,8800,0.9942211437283285,0.48552973421986434,3.2809842309688975e-07,1.0,1.0
79,4,8850,0.9945634170461379,0.4859508545908386,3.256149057051516e-07,1.0,1.0
79,4,8900,0.9948759741799316,0.4863620857677069,3.2395013249697513e-07,1.0,1.0
79,4,8950,0.995167666790343,0.486777356097919,3.262699124206847e-07,1.0,1.0
79,4,9000,0.9954322282071879,0.4872026765812601,3.2384096471105295e-07,1.0,1.0
79,4,9050,0.9956804188947209,0.487627439320296,3.2266743232867157e-07,1.0,1.0
79,4,9100,0.9959141111488538,0.48804204089952746,3.2067515576272854e-07,1.0,1.0
79,4,9150,0.9961314370320273,0.4884501434436113,3.192832878085028e-07,1.0,1.0
79,4,9200,0.996333586437696,0.4888585508529977,3.196380760073225e-07,1.0,1.0
79,4,9250,0.9965269289289364,0.48927141037170174,3.191468351815274e-07,1.0,1.0
79,4,9300,0.9967035717105458,0.4896778048281143,3.1849182846599433e-07,1.0,1.0
79,4,9350,0.9968677434065628,0.49007781283858187,3.169089097809774e-07,1.0,1.0
79,4,9400,0.9970208028951365,0.49047583272056405,3.159264281293872e-07,1.0,1.0
79,4,9450,0.997160826776488,0.49087109886947927,3.1551704182675167e-07,1.0,1.0
79,4,9500,0.9972912560913071,0.49128294080750085,3.149712313188502e-07,1.0,1.0
79,4,9550,0.9974090255726661,0.49168536413744773,3.149985161599034e-07,1.0,1.0
79,4,9600,0.997516908002888,0.4920960693991437,3.138522686185752e-07,1.0,1.0
79,4,9650,0.9976154641097185,0.49251168411064805,3.131699770619889e-07,1.0,1.0
79,4,9700,0.9977065980622046,0.4929519296814582,3.130880941171199e-07,1.0,1.0
79,4,9750,0.99779552031982,0.493402003928906,3.1030438663037785e-07,1.0,1.0
79,4,9800,0.9978782558833262,0.4938442512710743,3.104681240984064e-07,1.0,1.0
79,4,9850,0.9979526183144496,0.4942876548991002,3.109320800831483e-07,1.0,1.0
79,4,9900,0.9980206827857934,0.4947537115182644,3.0812105933364364e-07,1.0,1.0
79,4,9950,0.9980839790476764,0.49523778702660437,3.0629252023572917e-07,1.0,1.0
79,4,10000,0.9981429065731848,0.4957173467343437,3.0820294227851264e-07,1.0,1.0
79,5,0,0.32349838446546,0.24213237748403327,4.36946964263916,0.011904762126505375,0.013347570784389973
79,5,50,0.23590235873080254,0.2816219510264036,1.704534888267517,0.9608516693115234,0.0
79,5,100,0.25035321493543417,0.24497232691312545,0.02099434658885002,1.0,0.0
79,5,150,0.26901538893998805,0.23365516484941987,0.00997880194336176,1.0,0.0021356113720685244
79,5,200,0.28324738715249587,0.23056153310537872,0.005673700012266636,1.0,0.008542445488274097
79,5,250,0.2900004339910982,0.23062997027703813,0.003039382630959153,1.0,0.024025628343224525
79,5,300,0.2847812154708385,0.22573237035060817,0.0016508448170498013,1.0,0.07901762425899506
79,5,350,0.31347058251918397,0.22888302956173315,0.0009128473466262221,1.0,0.16764549911022186
79,5,400,0.33921664028184945,0.2932067364149028,0.0005089372280053794,1.0,0.29951950907707214
79,5,450,0.3676374553179275,0.34151031497744966,0.0002868059673346579,1.0,0.45755472779273987
79,5,500,0.3942085505756874,0.37886302936553035,0.00016369184595532715,1.0,0.6113187670707703
79,5,550,0.42640014709411944,0.42476230963422745,9.4438815722242e-05,1.0,0.7421249747276306
79,5,600,0.47807201691332996,0.44562098115522936,5.5114949645940214e-05,1.0,0.8478376865386963
79,5,650,0.5044124223050792,0.45978139665500334,3.261621168348938e-05,1.0,0.9247197508811951
79,5,700,0.5239402198262132,0.4352630272536919,1.9684441213030368e-05,1.0,0.9551522135734558
79,5,750,0.5340507520101556,0.4398564189793815,1.2169909496151377e-05,1.0,0.9759743809700012
79,5,800,0.5407176181854122,0.43045547807879464,7.752477358735632e-06,1.0,0.988254189491272
79,5,850,0.5404305573352203,0.4334135361533109,5.109204266773304e-06,1.0,0.9935932159423828
79,5,900,0.5334823031976959,0.44825704116475934,3.493144731692155e-06,1.0,0.9973304867744446
79,5,950,0.5246009012747889,0.4716818362223563,2.4861735710146604e-06,1.0,0.9978644251823425
79,5,1000,0.5397964983149071,0.48635622084785635,1.838219077399117e-06,1.0,0.9994661211967468
79,5,1050,0.5570032361383036,0.4901401368349392,1.4222965774024487e-06,1.0,1.0
79,5,1100,0.5731807556619481,0.4926382224554811,1.1620174973359099e-06,1.0,1.0
79,5,1150,0.5887516885407813,0.4940033338674891,9.910362450682442e-07,1.0,1.0
79,5,1200,0.603694867632119,0.4946896504997974,8.822250947559951e-07,1.0,1.0
79,5,1250,0.6173373046860864,0.4952083099299283,8.171894592123863e-07,1.0,1.0
79,5,1300,0.6305762161943549,0.4955458894708632,7.800456955919799e-07,1.0,1.0
79,5,1350,0.6427323782165152,0.49554401618995625,7.59058536914381e-07,1.0,1.0
79,5,1400,0.6536345324819881,0.4949925832241242,7.487969355679525e-07,1.0,1.0
79,5,1450,0.6633088894412028,0.4941450931944425,7.397907211270649e-07,1.0,1.0
79,5,1500,0.6740444180887714,0.49285156731063356,7.331861979764653e-07,1.0,1.0
79,5,1550,0.6911501362203588,0.4917019296966167,7.27564156477456e-07,1.0,1.0
79,5,1600,0.7224376457221271,0.49034163779824314,7.200317213573726e-07,1.0,1.0
79,5,1650,0.7785200353177677,0.48894239948065443,7.140821480788873e-07,1.0,1.0
79,5,1700,0.8704930836422304,0.4876814494976286,7.080234354361892e-07,1.0,1.0
79,5,1750,0.9575001970064364,0.4869178137269247,7.000270443313639e-07,1.0,1.0
79,5,1800,0.9803576074763022,0.48628572472241005,6.939683316886658e-07,1.0,1.0
79,5,1850,0.9888334096529242,0.4861072990512754,6.850439717709378e-07,1.0,1.0
79,5,1900,0.9923573742512813,0.4866950380937057,6.78248397889547e-07,1.0,1.0
79,5,1950,0.9940903010624403,0.48736989928376495,6.709070135002548e-07,1.0,1.0
79,5,2000,0.9950617917947395,0.48803693007869003,6.631561859649082e-07,1.0,1.0
79,5,2050,0.9956887476012809,0.489034392479565,6.555418963216653e-07,1.0,1.0
79,5,2100,0.9961341826581541,0.4905140989989052,6.485825565505365e-07,1.0,1.0
79,5,2150,0.9964662872903578,0.492402620492606,6.410227797459811e-07,1.0,1.0
79,5,2200,0.9967270956712682,0.49452278468853733,6.350732633109146e-07,1.0,1.0
79,5,2250,0.9969423312213874,0.49693422836632417,6.282503477450518e-07,1.0,1.0
79,5,2300,0.9971275093496649,0.500457987867286,6.218095904841903e-07,1.0,1.0
79,5,2350,0.9972887134791314,0.5050128571105845,6.146864848233236e-07,1.0,1.0
79,5,2400,0.9974346048350909,0.51186686037238,6.073996701161377e-07,1.0,1.0
79,5,2450,0.9975667865280884,0.5254529659273658,6.01395527155546e-07,1.0,1.0
79,5,2500,0.9976854225189378,0.5636984856927275,5.944361873844173e-07,1.0,1.0
79,5,2550,0.99779751593609,0.6959840125804145,5.907791091885883e-07,1.0,1.0
79,5,2600,0.997905220447986,0.9563685809912249,5.837106300532469e-07,1.0,1.0
79,5,2650,0.998008173618124,0.9743329081765881,5.789073043160897e-07,1.0,1.0
79,5,2700,0.9981041653689197,0.9779970162557525,5.72439262214175e-07,1.0,1.0
79,5,2750,0.9981929369217476,0.9796948757906158,5.681544621438661e-07,1.0,1.0
79,5,2800,0.9982750862023705,0.9808273196068809,5.625051358038036e-07,1.0,1.0
79,5,2850,0.9983526444819816,0.9817125354351875,5.572651389229577e-07,1.0,1.0
79,5,2900,0.9984250234297882,0.9824652215910666,5.52407300347113e-07,1.0,1.0
79,5,2950,0.9984916855647142,0.9831292901542827,5.482862661665422e-07,1.0,1.0
79,5,3000,0.998554752638874,0.9837271213050848,5.441652319859713e-07,1.0,1.0
79,5,3050,0.9986122772300394,0.9842680864612117,5.402079636951385e-07,1.0,1.0
79,5,3100,0.9986654456723216,0.9847625240710289,5.361142711990396e-07,1.0,1.0
79,5,3150,0.9987136056402866,0.9852201020360635,5.321570029082068e-07,1.0,1.0
79,5,3200,0.9987577669830948,0.9856407740794202,5.279541142044764e-07,1.0,1.0
79,5,3250,0.9987977366213767,0.986033282809349,5.247882768344425e-07,1.0,1.0
79,5,3300,0.9988346080066656,0.9864008706039237,5.210766289565072e-07,1.0,1.0
79,5,3350,0.9988685973397204,0.9867498971973174,5.177743673812074e-07,1.0,1.0
79,5,3400,0.9988993637821906,0.9870825904187251,5.144174792803824e-07,1.0,1.0
79,5,3450,0.9989275600266777,0.9873974154234936,5.098052611174353e-07,1.0,1.0
79,5,3500,0.9989539687561093,0.9876957013825663,5.064483730166103e-07,1.0,1.0
79,5,3550,0.9989796313195682,0.9879816210258635,5.030642569181509e-07,1.0,1.0
79,5,3600,0.9990046593360918,0.9882540426050213,4.999802740712767e-07,1.0,1.0
79,5,3650,0.9990288829051913,0.9885102606714466,4.971146836396656e-07,1.0,1.0
79,5,3700,0.9990518460646083,0.9887544248231274,4.935395168104151e-07,1.0,1.0
79,5,3750,0.9990751242093392,0.9889875840832381,4.905920150122256e-07,1.0,1.0
79,5,3800,0.9990979246662107,0.9892105640563174,4.889545266451023e-07,1.0,1.0
79,5,3850,0.9991205727003273,0.9894243868891558,4.85406644656905e-07,1.0,1.0
79,5,3900,0.9991428413496821,0.9896296276031621,4.825683390663471e-07,1.0,1.0
79,5,3950,0.9991640158390707,0.9898256321944361,4.806578886018542e-07,1.0,1.0
79,5,4000,0.9991843912851129,0.9900164291933545,4.772737725033949e-07,1.0,1.0
79,5,4050,0.9992036015434778,0.9902003722627363,4.7462648922191875e-07,1.0,1.0
79,5,4100,0.9992216550306613,0.9903777933447904,4.7238859224307816e-07,1.0,1.0
79,5,4150,0.9992391933554489,0.990550806531865,4.696048563346267e-07,1.0,1.0
79,5,4200,0.9992567954379238,0.9907177481101471,4.66875718529991e-07,1.0,1.0
79,5,4250,0.9992743139338833,0.990879641080457,4.646651063922036e-07,1.0,1.0
79,5,4300,0.9992916165724656,0.9910367768598596,4.630276180250803e-07,1.0,1.0
79,5,4350,0.9993084359810882,0.9911881225044263,4.586882482726651e-07,1.0,1.0
79,5,4400,0.9993245462167447,0.9913351592582483,4.571053580093576e-07,1.0,1.0
79,5,4450,0.9993405812660863,0.9914777545883036,4.574601462081773e-07,1.0,1.0
79,5,4500,0.9993562218391184,0.9916153615741716,4.5333911202760646e-07,1.0,1.0
79,5,4550,0.9993706859372273,0.9917484485935807,4.506099742229708e-07,1.0,1.0
79,5,4600,0.9993844262665217,0.9918784631138302,4.483720772441302e-07,1.0,1.0
79,5,4650,0.9993972809722902,0.9920051967391761,4.4711669033858925e-07,1.0,1.0
79,5,4700,0.9994092717889899,0.992129429212854,4.4430566958908457e-07,1.0,1.0
79,5,4750,0.999420681739272,0.9922511747260876,4.424771304911701e-07,1.0,1.0
79,5,4800,0.9994315794300188,0.9923688116299513,4.401573505674605e-07,1.0,1.0
79,5,4850,0.9994418355137192,0.9924820507740161,4.3841069441441505e-07,1.0,1.0
79,5,4900,0.9994512576174821,0.9925929748656876,4.365821553165006e-07,1.0,1.0
79,5,4950,0.9994602490362843,0.9927013862215692,4.3396218529778707e-07,1.0,1.0
79,5,5000,0.9994691955469909,0.9928079604041531,4.3292510554238106e-07,1.0,1.0
79,5,5050,0.9994781826417202,0.9929122430096866,4.3035970520577393e-07,1.0,1.0
79,5,5100,0.9994864590511294,0.9930143223108555,4.2817637790903973e-07,1.0,1.0
79,5,5150,0.9994941817513185,0.9931140456873041,4.262932691290189e-07,1.0,1.0
79,5,5200,0.9995017647020448,0.9932122988042406,4.2481951822992414e-07,1.0,1.0
79,5,5250,0.9995094312375317,0.9933093511259596,4.2370058395135857e-07,1.0,1.0
79,5,5300,0.9995169602584276,0.9934052289913574,4.2258162125108356e-07,1.0,1.0
79,5,5350,0.9995243779383838,0.9934996451581553,4.197160023977631e-07,1.0,1.0
79,5,5400,0.9995318728009863,0.9935922324965736,4.1769644099076686e-07,1.0,1.0
79,5,5450,0.9995391715549863,0.9936828862950897,4.1507647097205336e-07,1.0,1.0
79,5,5500,0.9995463022361388,0.9937701337212306,4.1281126073045016e-07,1.0,1.0
79,5,5550,0.9995531438890862,0.9938549473879241,4.124837573726836e-07,1.0,1.0
79,5,5600,0.9995599397234313,0.993937561962883,4.1079169932345394e-07,1.0,1.0
79,5,5650,0.999566797199292,0.9940180742196474,4.109281519504293e-07,1.0,1.0
79,5,5700,0.9995735321523779,0.9940973682109743,4.077896278431581e-07,1.0,1.0
79,5,5750,0.999580254468188,0.9941753103883743,4.0743483964433835e-07,1.0,1.0
79,5,5800,0.9995867396281337,0.9942514722697856,4.066160954607767e-07,1.0,1.0
79,5,5850,0.9995930752093196,0.99432578188703,4.0295901726494776e-07,1.0,1.0
79,5,5900,0.999599008194798,0.9943982544857085,4.012942440567713e-07,1.0,1.0
79,5,5950,0.9996046038065997,0.9944688903870698,4.006392657629476e-07,1.0,1.0
79,5,6000,0.9996099575066354,0.9945383913455204,3.9728240608383203e-07,1.0,1.0
79,5,6050,0.9996151834941738,0.9946063415819592,3.970367856709345e-07,1.0,1.0
79,5,6100,0.9996200381535154,0.9946735214919685,3.9493534131906927e-07,1.0,1.0
79,5,6150,0.9996244009221538,0.9947404701516593,3.936799259918189e-07,1.0,1.0
79,5,6200,0.9996284590411748,0.9948066062592613,3.9054140188454767e-07,1.0,1.0
79,5,6250,0.999632257198734,0.9948714581151085,3.897772273830924e-07,1.0,1.0
79,5,6300,0.9996358638618674,0.9949355579982444,3.893951543432195e-07,1.0,1.0
79,5,6350,0.9996391699541536,0.9949988261814764,3.8835807458781346e-07,1.0,1.0
79,5,6400,0.9996423564663538,0.9950608842562951,3.8786683376201836e-07,1.0,1.0
79,5,6450,0.9996456757178063,0.9951221667261928,3.8614746245002607e-07,1.0,1.0
79,5,6500,0.9996490501149047,0.9951829195037166,3.8573810456909996e-07,1.0,1.0
79,5,6550,0.9996525270604981,0.995242728153526,3.8350017916854995e-07,1.0,1.0
79,5,6600,0.9996558200477048,0.9953014977503363,3.8202645669116464e-07,1.0,1.0
79,5,6650,0.9996591938196469,0.9953592963311431,3.8088020914983645e-07,1.0,1.0
79,5,6700,0.9996624639998083,0.9954167381342214,3.7858771406718006e-07,1.0,1.0
79,5,6750,0.9996657621547138,0.9954731797684725,3.7763251725664304e-07,1.0,1.0
79,5,6800,0.9996689283508999,0.9955285668184706,3.7656815266018384e-07,1.0,1.0
