architecture,K,epoch,matched_mean,matched_std,shuffled_mean,shuffled_std,n_seeds
transformer,79,129,0.5641413078555969,0.10201088854170996,-0.00039080826490611227,0.006187052626519539,5
transformer,79,133,0.5661911519147858,0.10215789256419781,-0.0003972105238937468,0.006187496503035285,5
transformer,79,137,0.5678109216632213,0.10230961187180838,-0.00039983714136689345,0.006188404995015974,5
transformer,79,141,0.5691452219918428,0.10247628478459961,-0.0004007048893700735,0.006189450732288409,5
transformer,79,146,0.5705208922037522,0.10266587169461851,-0.0004003603183827728,0.006190491125277736,5
transformer,79,150,0.5714566775168807,0.10279956883218953,-0.0003993224838368016,0.00619103914313595,5
transformer,79,155,0.5724948895909052,0.10294472796264827,-0.0003985600615295155,0.006191073500859715,5
transformer,79,160,0.5734294620283329,0.10306147408128932,-0.0003976254623386248,0.0061909976511902295,5
transformer,79,165,0.5742947744946532,0.1031511560324996,-0.00039602266335172923,0.006190704721345103,5
transformer,79,170,0.5751157424182838,0.10321990901474935,-0.00039472819792568946,0.006190582899332844,5
transformer,79,176,0.5760639617931534,0.10327496063152167,-0.00039327251136168017,0.006190367665809718,5
transformer,79,181,0.5768360660353128,0.1033011013375584,-0.00039195736970186094,0.006190109933531743,5
transformer,79,187,0.5777512759391152,0.10331403861730756,-0.00039027000315110716,0.0061898641966592685,5
transformer,79,193,0.5786611688726232,0.1033086242110259,-0.00038837423920026705,0.00618976091455016,5
transformer,79,199,0.5795708252003393,0.103286187251029,-0.0003860674023139003,0.006189678441085198,5
transformer,79,205,0.5804811672665775,0.10324758534209029,-0.00038358212759156843,0.006189561817112934,5
transformer,79,211,0.5813937760542454,0.10319404054499129,-0.0003810867181774638,0.006189279878271103,5
transformer,79,218,0.5824618938800871,0.10311550254779489,-0.00037818600205533027,0.006188850360295344,5
transformer,79,225,0.583533498514948,0.10302144902522489,-0.00037537619168110097,0.006188349282690264,5
transformer,79,232,0.5846085379903264,0.10291264315453304,-0.0003726203279900707,0.006187803756407465,5
transformer,79,239,0.5856876496284074,0.10278978825679488,-0.0003699130340992254,0.0061873014556038915,5
transformer,79,247,0.5869281285721119,0.10263250527057809,-0.0003663628945206342,0.0061868664741911855,5
transformer,79,255,0.5881743855669599,0.10245834886804167,-0.00036266908385221535,0.006185920670841521,5
transformer,79,263,0.5894249076208684,0.10227023041671161,-0.00035885979625717294,0.006185026634737606,5
transformer,79,271,0.5906776006693278,0.10207087589856238,-0.00035496816634747843,0.006184341765845771,5
transformer,79,279,0.5919344701943225,0.10185984513794348,-0.0003512815705192431,0.0061838524895037085,5
transformer,79,288,0.5933543297244341,0.10160964597785063,-0.00034721619388907495,0.0061836571888534055,5
transformer,79,297,0.594782620456179,0.1013453157088213,-0.00034336058666596355,0.006183758261557133,5
transformer,79,307,0.5963779500952383,0.10103577760121409,-0.0003390061826462387,0.0061843351054569,5
transformer,79,316,0.5978206566463624,0.1007468538566173,-0.0003347565310691927,0.006184848473927641,5
transformer,79,326,0.5994306183828633,0.10041611788825829,-0.0003300340031285938,0.006185148761259285,5
transformer,79,336,0.6010469525340835,0.1000744235684802,-0.0003252379374850153,0.006185487219936691,5
transformer,79,347,0.6028312034678207,0.09968861823252187,-0.00031980035515172267,0.006186231696159928,5
transformer,79,358,0.6046242725531208,0.0992924156982252,-0.00031395440986385826,0.00618755225921811,5
transformer,79,369,0.6064219090338148,0.09888592295332307,-0.0003080971629200259,0.006189699443802164,5
transformer,79,381,0.6083867756830601,0.09843007635426634,-0.00030199156474822853,0.006192220326416817,5
transformer,79,393,0.6103563577513723,0.0979602990210254,-0.00029610743690116514,0.0061943817939383635,5
transformer,79,405,0.6123320044875797,0.09748065711917257,-0.0002899357462745526,0.006196356952278382,5
transformer,79,418,0.6144765037012501,0.0969538496492334,-0.0002825860200673136,0.0061985968080325565,5
transformer,79,431,0.6166261360825598,0.09641784768251435,-0.00027531421695778537,0.006200140336476981,5
transformer,79,444,0.6187781790193112,0.09587192298071304,-0.0002684851073234505,0.006200909873063241,5
transformer,79,458,0.6210949283381687,0.09527360328994157,-0.00026114173521992335,0.006201602093599457,5
transformer,79,473,0.6235785748513446,0.09462361249106804,-0.00025332059848574926,0.006202567451148039,5
transformer,79,488,0.6260667830441664,0.09396521081164273,-0.0002453092119243795,0.006204185611910402,5
transformer,79,503,0.6285595128752755,0.09329541103819972,-0.00023684529032750348,0.006205539659669837,5
transformer,79,519,0.6312208672697673,0.09256975273482158,-0.0002278490727698771,0.0062070378885769354,5
transformer,79,535,0.6338832711897193,0.09183448466021234,-0.00022002098096769366,0.006207822294991712,5
transformer,79,552,0.636706956271045,0.09104956796924105,-0.00021227524340616794,0.006208669114593747,5
transformer,79,569,0.6395248208362401,0.09026151746012705,-0.00020435258872584594,0.006209156482707133,5
transformer,79,587,0.6425034892067911,0.08942347131529302,-0.0001951926826949453,0.0062106515965769165,5
transformer,79,606,0.6456471157001721,0.08852873439534525,-0.00018335300528211996,0.006213168844264342,5
transformer,79,625,0.6487890587519379,0.08762177216462344,-0.0001694091736069392,0.006216186867407017,5
transformer,79,644,0.6519268515465937,0.08670170393177631,-0.00015502795296761041,0.0062191181048087685,5
transformer,79,665,0.6553848403317886,0.08567139407706434,-0.00013922548888171325,0.006220335080282998,5
transformer,79,685,0.65866422421449,0.08468292842515515,-0.00012410057928756687,0.0062209250950397005,5
transformer,79,707,0.6622555631040706,0.08358756938310646,-0.00010817112447481653,0.006222101741190756,5
transformer,79,729,0.6658291669493706,0.0824842982389565,-9.320437394237024e-05,0.006223862837643216,5
transformer,79,752,0.6695428891336237,0.0813302775806479,-7.765751029331931e-05,0.006226304949930421,5
transformer,79,776,0.6733944862774528,0.08011971097618753,-6.18558829099238e-05,0.006229431583634121,5
transformer,79,800,0.6772129774026642,0.07890457879523738,-4.606415230877055e-05,0.006230921638737543,5
transformer,79,825,0.6811587317106363,0.0776343270976468,-2.7757419662225586e-05,0.006233389888576107,5
transformer,79,851,0.685221284762258,0.0763059831815784,-7.159227754034367e-06,0.006236487097821547,5
transformer,79,878,0.6893950553355574,0.07492934779133464,1.4672141723648477e-05,0.006239632449207529,5
transformer,79,906,0.6936729315192698,0.07350885137111987,3.667476316327927e-05,0.006242091737874319,5
transformer,79,934,0.6978977839380802,0.07209163828267334,5.808317391893724e-05,0.00624224132374383,5
transformer,79,963,0.7022217593125724,0.07062331468866082,7.933049097608595e-05,0.006241084485229224,5
transformer,79,994,0.7067816681911415,0.06905694113873645,9.874247305725233e-05,0.006238891757353951,5
transformer,79,1025,0.7112691380556614,0.06749875524707671,0.00011753983398484508,0.006237717769358052,5
transformer,79,1057,0.7158259554796998,0.06589521772801489,0.00013578376006349912,0.006236449002086844,5
transformer,79,1090,0.7204421902688797,0.06425727686922585,0.00015383592216867406,0.006234614680682983,5
transformer,79,1125,0.7252343686514648,0.06254585983623744,0.0001735000799545969,0.0062313553821424904,5
transformer,79,1160,0.729918324829789,0.06085773317028709,0.00019089224036604257,0.006227613315347491,5
transformer,79,1197,0.7347519561650833,0.05909891719806676,0.00020892655002798538,0.0062223029460503725,5
transformer,79,1234,0.7394643453279481,0.05736745699691661,0.00022533065224918832,0.006214497489623659,5
transformer,79,1273,0.7442897507886272,0.05558089570025775,0.0002419827306909609,0.006205946071042654,5
transformer,79,1313,0.7490846374583029,0.053794698132206345,0.0002606428892887267,0.006196851040273878,5
transformer,79,1354,0.7538357588946732,0.05201891698750795,0.00028131134302442794,0.006187338958980193,5
transformer,79,1397,0.7586553080747113,0.050213709911622224,0.00030149518653035105,0.006177803038098935,5
transformer,79,1441,0.7634072548225601,0.048434471131303454,0.0003205929363006602,0.006166116052097598,5
transformer,79,1486,0.7680772762701438,0.04668347298102501,0.00033803987376599477,0.006155107683302705,5
transformer,79,1533,0.772764064821269,0.04492483024859493,0.0003565088320991986,0.0061436047779166135,5
transformer,79,1581,0.7773558259231825,0.0432091655585017,0.0003744796075079079,0.006132780969457926,5
transformer,79,1631,0.7819267215528668,0.04152102913295044,0.00039205657247831405,0.00612118879191722,5
transformer,79,1682,0.7863844195187839,0.03990569044383955,0.00040822826663005805,0.006108069908295757,5
transformer,79,1735,0.79081434230371,0.038341481427336684,0.00042035574822981206,0.006093635748156733,5
transformer,79,1789,0.7951273018824707,0.03686998446400368,0.0004272337611708935,0.006076692906929537,5
transformer,79,1845,0.7994035328552962,0.035478565012460835,0.00043140067288829155,0.006056820515742338,5
transformer,79,1903,0.8036375323203744,0.03418194331068488,0.00043250232747442353,0.00603386196351786,5
transformer,79,1963,0.8078274519932848,0.032994710091080286,0.00042959621472513104,0.0060086357166217,5
transformer,79,2025,0.8119733782482939,0.03191527987103272,0.0004206838565984734,0.005980618555501952,5
transformer,79,2089,0.8160666726337148,0.030935780658996194,0.00040919130448162816,0.005950601470799354,5
transformer,79,2154,0.8200466036697127,0.03006878979705561,0.0003949169494639487,0.005918995518653408,5
transformer,79,2222,0.8240259458124983,0.029297062670638314,0.0003803280767987544,0.005885336840664753,5
transformer,79,2292,0.8279308669838971,0.028612438820613702,0.000367150850058675,0.005848219413486679,5
transformer,79,2364,0.8317685805622317,0.027988259789964404,0.0003529973593539339,0.005806226449053708,5
transformer,79,2438,0.8355405853005153,0.027393761018854667,0.0003408265486786316,0.005760174207144087,5
transformer,79,2515,0.8392756235075278,0.02681780626153883,0.00032667003900785705,0.005710487203334422,5
transformer,79,2594,0.8429244259401777,0.02625111821014816,0.00031163277060779096,0.00565843975570385,5
transformer,79,2675,0.8464856673913426,0.025661732085436026,0.0002959884077775635,0.00560785079816698,5
transformer,79,2759,0.8500070946731766,0.02503250157818597,0.0002813325081233448,0.005554961726119565,5
transformer,79,2846,0.8534882543431499,0.024355482930681297,0.0002669463858594431,0.005499558555756675,5
transformer,79,2936,0.8569254333715467,0.023611327471994497,0.00025359710835548365,0.005444517543422203,5
transformer,79,3028,0.8602710593781282,0.022811785276761306,0.0002401837905206233,0.005388882714672869,5
transformer,79,3123,0.8635587130767488,0.021945639533994483,0.0002252430514435565,0.005331652234209437,5
transformer,79,3221,0.8667813146448123,0.02102013882029726,0.0002122055621641353,0.005275214819262189,5
transformer,79,3323,0.8699597725132728,0.020039701621485474,0.0001960564355462718,0.005220117874814747,5
transformer,79,3427,0.8730246686846794,0.019033195382748728,0.0001752496241955245,0.005167855827912567,5
transformer,79,3535,0.876034098572093,0.01798703074239726,0.00015182501024237223,0.005117319268790109,5
transformer,79,3646,0.8789472531606755,0.01693268448238153,0.0001232168018847195,0.005066919040599515,5
transformer,79,3760,0.8817574947146072,0.015883925421656016,8.806048398374766e-05,0.005015905213692138,5
transformer,79,3879,0.8845044405503394,0.014805557308021978,5.135336857041289e-05,0.004962534183263472,5
transformer,79,4000,0.887100590096679,0.013743457124586116,1.4031754001053025e-05,0.004908025607509221,5
transformer,79,4126,0.8896167345870895,0.012688885061902851,-2.3499555713598578e-05,0.004851064492354487,5
transformer,79,4256,0.8920279950732081,0.011648916463630386,-6.160383564628567e-05,0.004790694320625429,5
transformer,79,4390,0.894324968340678,0.010626681130346441,-0.00010056033351524755,0.004731839640530083,5
transformer,79,4528,0.896507206065771,0.00963759361112008,-0.00013963774373491124,0.004674771012286364,5
transformer,79,4670,0.8985793724757857,0.008689595874314792,-0.00018056040117473259,0.004615744744978637,5
transformer,79,4817,0.9005572791275324,0.007802740174879649,-0.000223783626413589,0.004553461016273628,5
transformer,79,4968,0.9024178464910539,0.007021363393485162,-0.00026238026669231867,0.004489992065263221,5
transformer,79,5124,0.9041867288403391,0.006356199522749608,-0.0002982818152412423,0.004426775376797129,5
transformer,79,5285,0.9058614538032289,0.005857994208449023,-0.0003312450096386907,0.004365299353388965,5
transformer,79,5452,0.9074509885603159,0.005569276591148369,-0.00036151574824657356,0.004304780367148056,5
transformer,79,5623,0.9089428725758328,0.005514030428642211,-0.0003949866332894538,0.0042442954562150305,5
transformer,79,5800,0.9103514287301004,0.005697004888723122,-0.0004334438611003602,0.004184254839394504,5
transformer,79,5982,0.9116672952975897,0.006082611272501234,-0.0004699299196617121,0.004124989297130494,5
transformer,79,6170,0.912914640893824,0.006634645140728337,-0.0005058592988281685,0.004067478888913025,5
transformer,79,6364,0.9140997925572794,0.007298375719292779,-0.0005410406374437612,0.004014570545169674,5
transformer,79,6564,0.9152173716861235,0.008041312221483594,-0.0005739726832580852,0.003964924703364911,5
transformer,79,6770,0.9162688932461505,0.008824677059676852,-0.0006071504273655216,0.003916989845941524,5
transformer,79,6983,0.9172534893099101,0.00963541507695738,-0.0006382495836220586,0.0038696833869322706,5
transformer,79,7203,0.9181842476410453,0.01045560883129819,-0.0006705276375315955,0.0038235718360008076,5
transformer,79,7429,0.9190800849328824,0.011267019361089082,-0.000701686629096814,0.0037799719916983914,5
transformer,79,7662,0.9199607916553301,0.012062358421754559,-0.0007268314124635378,0.0037426189060468817,5
transformer,79,7903,0.9208240897090516,0.012834837927009735,-0.0007480074153767792,0.0037101574263427102,5
transformer,79,8152,0.921631366578168,0.01357274413499822,-0.0007622895151230576,0.003680442175202327,5
transformer,79,8408,0.9223910703112772,0.014257672479513128,-0.0007715876500789673,0.0036555374848725184,5
transformer,79,8672,0.9231316574007848,0.014883942858002616,-0.0007786233924282832,0.003633406137257317,5
transformer,79,8945,0.9238556983607739,0.015457284573453803,-0.0007887486205006237,0.0036147196650417536,5
transformer,79,9226,0.9245668569778369,0.015958787882912887,-0.0007968937946006962,0.003602625920588171,5
transformer,79,9516,0.9252582899632454,0.016428067971817305,-0.0008079168442947264,0.0035886116518176205,5
transformer,79,9815,0.9259481695892646,0.016835382152897045,-0.0008211687999715512,0.0035748693245156943,5
transformer,79,10124,0.926631376583086,0.01720579942814427,-0.0008332199992024034,0.0035586342607895026,5
transformer,79,10442,0.9273226750599989,0.017500839970723873,-0.000844084274623909,0.0035412295963691723,5
transformer,79,10770,0.9280016550560759,0.017799243014869195,-0.000860100475012217,0.0035312284881025596,5
transformer,79,11109,0.9287454722752271,0.017989882780536006,-0.0008743046100594074,0.003516238442126774,5
transformer,79,11458,0.9295023482999667,0.018195950415776402,-0.0008957830190215269,0.003502841496129117,5
transformer,79,11818,0.9302981232779126,0.018349413766367624,-0.0009098105386383037,0.003490755654749002,5
transformer,79,12189,0.9311056148393296,0.01849503215392214,-0.0009307769312966327,0.0034800380119093463,5
transformer,79,12572,0.9319709523368761,0.018591362565673432,-0.0009645694532337708,0.003461109188870627,5
transformer,79,12968,0.932756263323304,0.018795675014280627,-0.0009903641933679624,0.003434696557288072,5
transformer,79,13375,0.9335815135414641,0.019023473044351553,-0.0009971263063268958,0.003413528143925581,5
transformer,79,13796,0.9344508465533143,0.019455626956218657,-0.001005218889843778,0.0033950759399575953,5
transformer,79,14229,0.9355449433761125,0.0199792862251946,-0.0010295378794218238,0.00339768743453142,5
transformer,79,14677,0.9371509747487845,0.021028605458516227,-0.0010299639058415136,0.0033634066159504575,5
transformer,79,15138,0.9357368561002348,0.022003586743679592,-0.0006689567746826423,0.0028327568328271845,5
transformer,79,15614,0.9322691140009747,0.016876962835335282,-0.0007235024052826662,0.003378708421470318,5
transformer,79,16104,0.9342680027323125,0.011226222216936955,-0.0009668525214595105,0.003320185745432224,5
transformer,79,16611,0.9382508962096645,0.011556182286100653,-0.0010403488536268814,0.003265565143363432,5
transformer,79,17133,0.9406984536245175,0.012207906591146072,-0.0010830662016575129,0.003329210158851785,5
transformer,79,17671,0.9414058353264881,0.01292104383869293,-0.001137745546819468,0.0034171054441994963,5
transformer,79,18227,0.940557687317417,0.014035110129299819,-0.00120769404998383,0.0034914844414474706,5
transformer,79,18800,0.9381157402821684,0.015478847405138517,-0.0012941246839920293,0.0035296666365893722,5
transformer,79,19391,0.9342794569514357,0.017013834947886473,-0.0013964766398155836,0.0035122523796592615,5
transformer,79,20000,0.9295059188433491,0.01844509816792067,-0.0014759371900705891,0.0034339691237790216,5
transformer,97,1,-0.005543237975010724,0.015137713081739982,-0.0013338297023276348,0.003440436043396903,5
transformer,97,2,-0.005649151106515107,0.015020425479693202,-0.0014052994333455617,0.003485665705864335,5
transformer,97,3,-0.005778764389094511,0.014901271676663648,-0.0014653076518969283,0.0035189275846974023,5
transformer,97,4,-0.005947917229235351,0.014776148857145687,-0.0015169115011177162,0.0035483934902593617,5
transformer,97,5,-0.006162483494409586,0.014635801668418779,-0.0015664699498341903,0.0035729467011404985,5
transformer,97,6,-0.006398358300522836,0.014511345216130012,-0.0016115585437598834,0.0035962438003214895,5
transformer,97,7,-0.006639301248074808,0.014412631223934557,-0.0016519951794404803,0.0036221659341492195,5
transformer,97,8,-0.006881984071309416,0.014330228068254429,-0.0016882503521843055,0.0036494979176938088,5
transformer,97,9,-0.007131786678525343,0.014269225867717287,-0.001721147779737502,0.003678202141594188,5
transformer,97,10,-0.007380054142348924,0.014222842734693004,-0.0017490770918085186,0.0037081778895142956,5
transformer,97,11,-0.0076211628046235795,0.014193829540024286,-0.0017735197243595,0.0037371043293911955,5
transformer,97,12,-0.007857013831907437,0.014165651254478918,-0.0017954625390049152,0.0037640113384291487,5
transformer,97,13,-0.008082468576537027,0.01413174001837928,-0.0018145149539662876,0.003791395732282865,5
transformer,97,14,-0.008285345280048075,0.014081256758869709,-0.001830319531003513,0.0038202583422856907,5
transformer,97,15,-0.008465155617311126,0.014011249143055862,-0.0018406865802037486,0.0038513390870388506,5
transformer,97,16,-0.008627544203412406,0.013919410077556172,-0.001844992191624308,0.0038841150271878198,5
transformer,97,17,-0.008775482649637189,0.013809583517357251,-0.0018439051675315746,0.003918440912865324,5
transformer,97,18,-0.00891034926465927,0.013681992144027929,-0.001837963329347031,0.003952669280909544,5
transformer,97,19,-0.009034927404521427,0.013541861293120978,-0.0018303168810295009,0.003987554056655697,5
transformer,97,20,-0.009150261912352945,0.01338763352191014,-0.0018200673745238601,0.004024319364078306,5
transformer,97,21,-0.009252260678886659,0.013220593000241695,-0.0018060465609646657,0.004063573230668786,5
transformer,97,22,-0.009338675053390274,0.013041274270803765,-0.0017885815600623093,0.004104130464663129,5
transformer,97,23,-0.0094072562761495,0.012856331717412801,-0.001766535277742758,0.004146905485522289,5
transformer,97,24,-0.00945668491554236,0.012676602750620802,-0.0017400570057646795,0.004191720851862898,5
transformer,97,25,-0.009481220120782183,0.012503487549324803,-0.001709828289232113,0.004237645731826378,5
transformer,97,26,-0.009475304405937893,0.012337229647425346,-0.0016783351087066266,0.00428461099685611,5
transformer,97,27,-0.009443314033934091,0.012174081159597557,-0.001645952042707076,0.004331995556607919,5
transformer,97,28,-0.009384020164748517,0.012016529164616119,-0.0016126027210651254,0.004379636703145946,5
transformer,97,29,-0.009290024037977098,0.01187653599719946,-0.0015782909742957396,0.004427835055021392,5
transformer,97,30,-0.009158533048304893,0.011760798836619823,-0.00154320945983322,0.004476503711080871,5
transformer,97,31,-0.008990794264327006,0.011672251658567124,-0.0015067996580418867,0.004525813857531543,5
transformer,97,32,-0.008784272823072268,0.011617920649618793,-0.0014689418270979653,0.004574444996183705,5
transformer,97,33,-0.00853712463857272,0.011604470278830662,-0.0014301287220875327,0.004622063572996864,5
transformer,97,34,-0.00825456597006079,0.011628772536465073,-0.0013915720393080778,0.0046697044327877356,5
transformer,97,35,-0.007935638938845486,0.01169428590416498,-0.001353089393762235,0.004716749221226505,5
transformer,97,36,-0.0075783900563617945,0.011801374694587943,-0.0013150448547422327,0.004763248683361581,5
transformer,97,37,-0.007180420023180316,0.011956297143516622,-0.0012779086398438746,0.004807554608991684,5
transformer,97,39,-0.006258492550347511,0.012410719491523111,-0.0012083867983694204,0.004893486046489723,5
transformer,97,40,-0.005732817730761253,0.012705759450759767,-0.0011753952458202028,0.004937138458744303,5
transformer,97,41,-0.005161130637968551,0.013051958163593799,-0.0011431436218525214,0.004981725975043152,5
transformer,97,42,-0.004535266469958282,0.013452296286703906,-0.0011107562102119603,0.005028076411771519,5
transformer,97,44,-0.003070840848180716,0.014400854111252729,-0.0010410573620451276,0.005121319877092405,5
transformer,97,45,-0.0022057083375016115,0.01494095640285184,-0.0010028359198074298,0.0051657876710947005,5
transformer,97,46,-0.001224875772733847,0.015533711093890701,-0.0009625416321094027,0.005211432928017262,5
transformer,97,48,0.001156802108632954,0.016903356862544676,-0.0008768307154802446,0.005302756349489145,5
transformer,97,49,0.002590020226308238,0.017690780433298196,-0.000831464783912656,0.005343862004241528,5
transformer,97,51,0.006044618978704481,0.019542696271718292,-0.0007449664148331361,0.005413116630915926,5
transformer,97,53,0.010517577890214179,0.021901991566816777,-0.0006568856272557881,0.005469250062089475,5
transformer,97,54,0.013225202831900007,0.0233312604112067,-0.0006150597743482557,0.005492375818319485,5
transformer,97,56,0.019757623889163835,0.026778095181176766,-0.0005407974340873676,0.005524845544411678,5
transformer,97,58,0.028013390113641894,0.03111366906221619,-0.000469556554270123,0.005539451658096157,5
transformer,97,59,0.032856059944037744,0.03362904842637829,-0.0004335221122538282,0.0055369412258014184,5
transformer,97,61,0.0440567926625022,0.03935819124799089,-0.00035758835906479975,0.005515886763267776,5
transformer,97,63,0.05736181028325754,0.046000901144145984,-0.00027682501669035864,0.0054807703707691075,5
transformer,97,65,0.07299436785241506,0.05350567847128156,-0.0001918194406235481,0.005418417296234126,5
transformer,97,67,0.09116469980936327,0.0618901475237062,-0.00011563923583425266,0.005323000368737572,5
transformer,97,69,0.1120023371501088,0.07101412383236372,-5.5481597647792996e-05,0.005195119548029257,5
transformer,97,72,0.14818760178115134,0.08572927000705045,-1.2894977715625575e-05,0.004939274706856112,5
transformer,97,74,0.17520417515484116,0.09584285604443665,-7.093552265716868e-06,0.004726267077089312,5
transformer,97,76,0.20394144740944845,0.10570253876103776,-2.4345867438411302e-06,0.004486444679282452,5
transformer,97,79,0.24913110555028908,0.11924123472312821,-5.977571592514184e-06,0.004096358953405868,5
transformer,97,81,0.27985347357067536,0.126984423484737,-1.9509215638636134e-05,0.0038270199515754067,5
transformer,97,84,0.32544633161361436,0.1361603063319431,-5.316082795313194e-05,0.0034183541837702475,5
transformer,97,86,0.354874536884161,0.1403789456828867,-7.838897609257524e-05,0.003148913237420652,5
transformer,97,89,0.3966285088246687,0.14376033388724732,-0.00010830645519304977,0.0027761084268414274,5
transformer,97,92,0.43458252002890874,0.14370459421378984,-0.00011188435046845455,0.0024911646028521056,5
transformer,97,95,0.46808038160331533,0.14070762493460656,-7.829290771772142e-05,0.0022898640165238695,5
transformer,97,98,0.4971468044598765,0.13556279129705884,-1.8087569177637366e-05,0.002147306683519485,5
transformer,97,101,0.5219670520170612,0.12911388206961733,3.9015020690585934e-05,0.002055382872599652,5
transformer,97,104,0.5429083301941557,0.12207698112869793,9.178524754017235e-05,0.001998263799834946,5
transformer,97,107,0.5603404348243742,0.1151905467852286,0.00012486724996572045,0.001973946301674858,5
transformer,97,110,0.5745780208236505,0.10907857698539634,0.00012915048013499098,0.0019719972440892936,5
transformer,97,114,0.5892209627603944,0.10254900458721553,0.00010439745617961882,0.0019883125917272287,5
transformer,97,117,0.5975416635109673,0.09884213838516473,7.154155480455782e-05,0.002001897139109966,5
transformer,97,121,0.6059096532514028,0.09520655640193136,1.554647017038284e-05,0.002016772634797784,5
transformer,97,125,0.6119738414930215,0.09265634982432468,-4.1331385695756245e-05,0.0020222504261169284,5
transformer,97,129,0.6164073511562936,0.0908497816814245,-9.178237942832467e-05,0.0020220714926638163,5
transformer,97,133,0.6196996000365823,0.08954086522098757,-0.00013503837331483364,0.002019736586745779,5
transformer,97,137,0.622193665082744,0.08858517934434383,-0.00016991275682932028,0.002017083487769057,5
transformer,97,141,0.6241176572788282,0.0878851385353394,-0.00019768694339121232,0.0020149128420917993,5
transformer,97,146,0.625968323379909,0.0872551533760745,-0.00022440401875220353,0.0020139402135234464,5
transformer,97,150,0.6271466118815006,0.08688783606075745,-0.00024072836884985106,0.002014452651244376,5
transformer,97,155,0.6283669441060653,0.08654279535756224,-0.0002565080273606242,0.0020162463896163016,5
transformer,97,160,0.6294041151979797,0.08627999423395337,-0.00026919492655220546,0.0020183933297912016,5
transformer,97,165,0.6303235275809568,0.08607229355872191,-0.00027955519940955876,0.002020941199664166,5
transformer,97,170,0.6311692467510243,0.08589939723509733,-0.000288614771201561,0.002023582355535476,5
transformer,97,176,0.6321259582875409,0.08572082626270669,-0.00029795045429885207,0.0020272979585482576,5
transformer,97,181,0.6328942581192839,0.08558614473332361,-0.00030505872344095415,0.0020305429416222465,5
transformer,97,187,0.6337979363431965,0.08543604340358797,-0.00031267164506798296,0.002034815600363727,5
transformer,97,193,0.6346918193598539,0.08529513537776427,-0.00031965465023949316,0.002039367971887339,5
transformer,97,199,0.6355817870726886,0.08516093494369768,-0.00032623215092606893,0.002044180113842325,5
transformer,97,205,0.6364707680850574,0.08503293122372442,-0.00033289972849715117,0.0020489621136426574,5
transformer,97,211,0.6373605285156863,0.08490989197743187,-0.0003395291942406989,0.0020537369424841827,5
transformer,97,218,0.6384012570176321,0.0847714577852478,-0.0003472694089895769,0.0020590204464949135,5
transformer,97,225,0.6394466501580813,0.08463895866207467,-0.00035517077875225477,0.0020638805549779483,5
transformer,97,232,0.6404971834382682,0.08451157839674094,-0.00036306638592793387,0.0020685941299629475,5
transformer,97,239,0.6415521178555625,0.08438960790042473,-0.00037091241154375295,0.002073359030752376,5
transformer,97,247,0.6427621484234481,0.084257092054692,-0.0003798142245202701,0.002078717059531589,5
transformer,97,255,0.6439743382278285,0.08413239712130852,-0.00038878073738117687,0.0020839906653732534,5
transformer,97,263,0.6451883359969542,0.08401390877885327,-0.00039782273829314996,0.0020893548163368886,5
transformer,97,271,0.6464056649793388,0.0838985649190174,-0.0004069595833308977,0.0020948300768565535,5
transformer,97,279,0.6476270777767033,0.08378673758406735,-0.00041617192006633335,0.0021003813964758466,5
transformer,97,288,0.6490054279848196,0.08366584912992742,-0.000426856966465081,0.0021065704377269804,5
transformer,97,297,0.6503869228730039,0.08354919485558586,-0.0004377447929093996,0.002112602358091782,5
transformer,97,307,0.6519245396385656,0.08342361499840986,-0.0004503870348955708,0.002119095345614328,5
transformer,97,316,0.6533078963793535,0.08331767777565131,-0.0004621095455233512,0.0021250620088632006,5
transformer,97,326,0.6548445989366296,0.08320737073227129,-0.00047582064910161074,0.0021314657035938285,5
transformer,97,336,0.6563813117538354,0.08310248547998769,-0.0004900961089857327,0.0021378839446049543,5
transformer,97,347,0.6580695918937232,0.08299386411757219,-0.0005059665467450665,0.0021450448928976118,5
transformer,97,358,0.6597551156265669,0.0828925807377943,-0.0005218344617771697,0.0021525710482829734,5
transformer,97,369,0.6614394333338285,0.08279659994463377,-0.0005374701931584093,0.0021609310281904773,5
transformer,97,381,0.6632741929126987,0.08269988246663053,-0.0005548054843966708,0.0021701997514142297,5
transformer,97,393,0.6651037458604568,0.08261442385117493,-0.0005730320099451928,0.002179025652776896,5
transformer,97,405,0.6669272999055261,0.08253830665188905,-0.0005919303239974912,0.002187708734578125,5
transformer,97,418,0.6688973323125177,0.08246150108142772,-0.0006129783861764396,0.002196517505440924,5
transformer,97,431,0.6708623091562667,0.08239136634848787,-0.0006344504996588639,0.002205259194296002,5
transformer,97,444,0.6728214769776668,0.08232691490127902,-0.0006562343816722006,0.0022139500527822618,5
transformer,97,458,0.6749233055767083,0.0822634531456568,-0.0006800266292641216,0.002223216183860981,5
transformer,97,473,0.6771638148403635,0.08220322615744474,-0.0007057411383262721,0.0022328487435251355,5
transformer,97,488,0.679390661043515,0.08215244138471067,-0.0007318117043562846,0.0022417775628773605,5
transformer,97,503,0.6816028437693714,0.0821114209012201,-0.0007580101397777282,0.0022507995551092714,5
transformer,97,519,0.6839468115039823,0.08207709357004031,-0.0007860813074786067,0.002260404766982231,5
transformer,97,535,0.6862752020979871,0.08205076713613232,-0.000814417915321776,0.0022703433648337736,5
